ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageTherms
95014,1,2014,Gas- Commercial,Y,"1,889","957,982",507
95014,1,2014,Gas- Residential,Y,"17,037","1,195,654",70
95017,1,2014,Gas- Commercial,Y,0,0,
95017,1,2014,Gas- Residential,Y,0,0,
95018,1,2014,Gas- Commercial,Y,0,0,
95018,1,2014,Gas- Residential,N,"1,205","101,872",85
95019,1,2014,Gas- Commercial,Y,0,0,
95019,1,2014,Gas- Residential,N,"1,103","55,266",50
95020,1,2014,Gas- Commercial,Y,"1,011","381,854",378
95020,1,2014,Gas- Residential,N,"14,287","943,515",66
95023,1,2014,Gas- Commercial,N,547,"172,048",315
95023,1,2014,Gas- Residential,N,"12,692","731,892",58
95030,1,2014,Gas- Commercial,N,407,"112,596",277
95030,1,2014,Gas- Residential,N,"4,569","466,879",102
95032,1,2014,Gas- Commercial,N,371,"167,863",452
95032,1,2014,Gas- Residential,N,"8,906","717,653",81
95035,1,2014,Gas- Commercial,Y,"1,102","754,200",684
95035,1,2014,Gas- Residential,N,"17,424","978,323",56
95037,1,2014,Gas- Commercial,N,790,"296,245",375
95037,1,2014,Gas- Residential,N,"12,457","867,867",70
95039,1,2014,Gas- Commercial,Y,0,0,
95039,1,2014,Gas- Residential,N,132,"9,563",72
95041,1,2014,Gas- Residential,N,298,"24,101",81
95043,1,2014,Gas- Commercial,Y,0,0,
95043,1,2014,Gas- Residential,Y,0,0,
95045,1,2014,Gas- Commercial,Y,0,0,
95045,1,2014,Gas- Residential,N,813,"48,948",60
95046,1,2014,Gas- Commercial,N,60,"28,778",480
95046,1,2014,Gas- Residential,N,"1,218","107,679",88
95050,1,2014,Gas- Commercial,N,771,"328,829",426
95050,1,2014,Gas- Residential,N,"10,773","660,650",61
95051,1,2014,Gas- Commercial,N,589,"356,297",605
95051,1,2014,Gas- Residential,N,"14,220","1,009,883",71
95054,1,2014,Gas- Commercial,Y,"1,148","1,296,161","1,129"
95054,1,2014,Gas- Residential,N,"6,110","338,763",55
95060,1,2014,Gas- Commercial,Y,909,"258,670",285
95060,1,2014,Gas- Residential,Y,"11,668","661,187",57
95062,1,2014,Gas- Commercial,N,600,"135,169",225
95062,1,2014,Gas- Residential,N,"11,437","639,209",56
95064,1,2014,Gas- Commercial,Y,0,0,
95064,1,2014,Gas- Residential,N,357,"10,182",29
95065,1,2014,Gas- Commercial,Y,0,0,
95065,1,2014,Gas- Residential,N,"1,858","111,196",60
95066,1,2014,Gas- Commercial,Y,412,"135,093",328
95066,1,2014,Gas- Residential,N,"3,662","246,643",67
95070,1,2014,Gas- Commercial,Y,0,0,
95070,1,2014,Gas- Residential,N,"10,271","1,074,686",105
95073,1,2014,Gas- Commercial,Y,387,"72,763",188
95073,1,2014,Gas- Residential,N,"2,149","130,914",61
95075,1,2014,Gas- Residential,N,153,"9,483",62
95076,1,2014,Gas- Commercial,Y,"1,138","361,329",318
95076,1,2014,Gas- Residential,N,"16,433","795,167",48
95110,1,2014,Gas- Commercial,N,343,"245,695",716
95110,1,2014,Gas- Residential,N,"4,064","198,189",49
95111,1,2014,Gas- Commercial,Y,466,"189,785",407
95111,1,2014,Gas- Residential,N,"10,933","636,521",58
95112,1,2014,Gas- Commercial,N,"1,300","434,752",334
95112,1,2014,Gas- Residential,Y,"12,506","662,131",53
95113,1,2014,Gas- Commercial,Y,154,"211,511","1,373"
95113,1,2014,Gas- Residential,Y,0,0,
95116,1,2014,Gas- Commercial,N,406,"102,817",253
95116,1,2014,Gas- Residential,N,"10,677","517,855",49
95117,1,2014,Gas- Commercial,N,126,"44,756",355
95117,1,2014,Gas- Residential,N,"8,686","493,262",57
95118,1,2014,Gas- Commercial,Y,0,0,
95118,1,2014,Gas- Residential,N,"9,975","629,293",63
95119,1,2014,Gas- Commercial,Y,0,0,
95119,1,2014,Gas- Residential,N,"2,849","193,707",68
95120,1,2014,Gas- Commercial,Y,0,0,
95120,1,2014,Gas- Residential,N,"11,785","1,044,186",89
95121,1,2014,Gas- Commercial,N,144,"78,319",544
95121,1,2014,Gas- Residential,N,"8,607","542,758",63
95122,1,2014,Gas- Commercial,N,380,"190,176",500
95122,1,2014,Gas- Residential,N,"10,032","563,244",56
95123,1,2014,Gas- Commercial,Y,764,"341,615",447
95123,1,2014,Gas- Residential,N,"18,121","1,172,031",65
95124,1,2014,Gas- Commercial,Y,685,"236,037",345
95124,1,2014,Gas- Residential,N,"15,875","1,095,397",69
95125,1,2014,Gas- Commercial,N,726,"160,992",222
95125,1,2014,Gas- Residential,N,"17,140","1,245,598",73
95126,1,2014,Gas- Commercial,N,559,"211,114",378
95126,1,2014,Gas- Residential,N,"9,060","508,679",56
95127,1,2014,Gas- Commercial,N,247,"111,356",451
95127,1,2014,Gas- Residential,N,"13,951","846,736",61
95128,1,2014,Gas- Commercial,N,565,"221,687",392
95128,1,2014,Gas- Residential,N,"10,563","611,537",58
95129,1,2014,Gas- Commercial,Y,0,0,
95129,1,2014,Gas- Residential,N,"10,954","766,791",70
95130,1,2014,Gas- Commercial,Y,0,0,
95130,1,2014,Gas- Residential,N,"4,462","280,746",63
95131,1,2014,Gas- Commercial,N,893,"368,080",412
95131,1,2014,Gas- Residential,N,"7,777","407,554",52
95132,1,2014,Gas- Commercial,Y,0,0,
95132,1,2014,Gas- Residential,N,"11,142","667,227",60
95133,1,2014,Gas- Commercial,N,224,"80,858",361
95133,1,2014,Gas- Residential,N,"6,284","357,081",57
95134,1,2014,Gas- Commercial,Y,0,0,
95134,1,2014,Gas- Residential,N,"3,896","213,986",55
95135,1,2014,Gas- Commercial,Y,0,0,
95135,1,2014,Gas- Residential,N,"6,703","437,283",65
95136,1,2014,Gas- Commercial,Y,0,0,
95136,1,2014,Gas- Residential,N,"10,589","722,727",68
95138,1,2014,Gas- Commercial,Y,150,"172,548","1,150"
95138,1,2014,Gas- Residential,N,"5,441","364,003",67
95139,1,2014,Gas- Commercial,Y,0,0,
95139,1,2014,Gas- Residential,Y,"2,073","136,539",66
95140,1,2014,Gas- Residential,Y,0,0,
95148,1,2014,Gas- Commercial,N,94,"55,952",595
95148,1,2014,Gas- Residential,Y,"11,110","685,965",62
95192,1,2014,Gas- Commercial,Y,0,0,
95202,1,2014,Gas- Commercial,Y,0,0,
95202,1,2014,Gas- Residential,N,"1,936","85,234",44
95203,1,2014,Gas- Commercial,Y,0,0,
95203,1,2014,Gas- Residential,N,"5,157","316,092",61
95204,1,2014,Gas- Commercial,Y,681,"228,097",335
95204,1,2014,Gas- Residential,N,"10,871","795,233",73
95205,1,2014,Gas- Commercial,Y,"1,038","325,568",314
95205,1,2014,Gas- Residential,N,"9,777","593,046",61
95206,1,2014,Gas- Commercial,N,455,"303,853",668
95206,1,2014,Gas- Residential,N,"16,387","1,020,306",62
95207,1,2014,Gas- Commercial,Y,"1,499","537,838",359
95207,1,2014,Gas- Residential,N,"16,418","1,123,162",68
95209,1,2014,Gas- Commercial,Y,0,0,
95209,1,2014,Gas- Residential,N,"12,428","939,418",76
95210,1,2014,Gas- Commercial,Y,0,0,
95210,1,2014,Gas- Residential,N,"11,174","704,456",63
95211,1,2014,Gas- Commercial,Y,0,0,
95212,1,2014,Gas- Commercial,Y,0,0,
95212,1,2014,Gas- Residential,N,"6,583","528,537",80
95215,1,2014,Gas- Commercial,N,275,"105,555",384
95215,1,2014,Gas- Residential,N,"5,115","356,805",70
95219,1,2014,Gas- Commercial,N,275,"97,794",356
95219,1,2014,Gas- Residential,N,"10,712","728,734",68
95220,1,2014,Gas- Commercial,Y,0,0,
95220,1,2014,Gas- Residential,N,967,"85,864",89
95227,1,2014,Gas- Residential,N,103,"10,224",99
95231,1,2014,Gas- Commercial,Y,0,0,
95231,1,2014,Gas- Residential,N,677,"45,803",68
95236,1,2014,Gas- Commercial,Y,0,0,
95236,1,2014,Gas- Residential,N,620,"48,078",78
95237,1,2014,Gas- Commercial,Y,0,0,
95237,1,2014,Gas- Residential,N,996,"78,091",78
95240,1,2014,Gas- Commercial,Y,"1,240","386,783",312
95240,1,2014,Gas- Residential,N,"12,925","870,608",67
95242,1,2014,Gas- Commercial,Y,352,"149,019",423
95242,1,2014,Gas- Residential,N,"9,211","695,685",76
95249,1,2014,Gas- Commercial,Y,0,0,
95249,1,2014,Gas- Residential,N,709,"53,589",76
95252,1,2014,Gas- Commercial,Y,0,0,
95252,1,2014,Gas- Residential,N,255,"13,228",52
95258,1,2014,Gas- Commercial,Y,0,0,
95258,1,2014,Gas- Residential,N,"1,348","112,941",84
95301,1,2014,Gas- Commercial,Y,476,"165,932",349
95301,1,2014,Gas- Residential,N,"10,248","683,221",67
95303,1,2014,Gas- Residential,Y,0,0,
95304,1,2014,Gas- Commercial,Y,0,0,
95304,1,2014,Gas- Residential,N,"2,529","204,373",81
95307,1,2014,Gas- Commercial,Y,0,0,
95307,1,2014,Gas- Residential,N,"11,573","768,796",66
95310,1,2014,Gas- Commercial,Y,0,0,
95313,1,2014,Gas- Commercial,Y,0,0,
95313,1,2014,Gas- Residential,N,114,"7,775",68
95315,1,2014,Gas- Commercial,Y,0,0,
95315,1,2014,Gas- Residential,N,"2,567","154,561",60
95316,1,2014,Gas- Commercial,Y,0,0,
95316,1,2014,Gas- Residential,Y,"1,558","110,854",71
95319,1,2014,Gas- Residential,N,"1,005","58,048",58
95320,1,2014,Gas- Commercial,Y,0,0,
95320,1,2014,Gas- Residential,N,"2,747","187,593",68
95322,1,2014,Gas- Commercial,N,119,"36,241",305
95322,1,2014,Gas- Residential,N,"2,235","140,495",63
95323,1,2014,Gas- Commercial,Y,0,0,
95323,1,2014,Gas- Residential,N,171,"11,452",67
95324,1,2014,Gas- Commercial,Y,0,0,
95324,1,2014,Gas- Residential,N,"1,694","110,991",66
95326,1,2014,Gas- Commercial,Y,0,0,
95326,1,2014,Gas- Residential,N,"2,227","163,327",73
95328,1,2014,Gas- Commercial,Y,0,0,
95328,1,2014,Gas- Residential,N,"1,076","61,934",58
95330,1,2014,Gas- Commercial,Y,0,0,
95330,1,2014,Gas- Residential,N,"5,238","332,808",64
95333,1,2014,Gas- Commercial,Y,0,0,
95333,1,2014,Gas- Residential,Y,0,0,
95334,1,2014,Gas- Commercial,Y,0,0,
95334,1,2014,Gas- Residential,N,"3,411","199,506",58
95336,1,2014,Gas- Commercial,Y,675,"221,909",329
95336,1,2014,Gas- Residential,N,"14,348","936,823",65
95337,1,2014,Gas- Commercial,Y,449,"213,614",476
95337,1,2014,Gas- Residential,N,"10,010","636,948",64
95340,1,2014,Gas- Commercial,Y,899,"319,365",355
95340,1,2014,Gas- Residential,N,"11,257","813,637",72
95341,1,2014,Gas- Commercial,N,85,"14,574",171
95341,1,2014,Gas- Residential,N,"6,899","381,060",55
95348,1,2014,Gas- Commercial,Y,463,"119,735",259
95348,1,2014,Gas- Residential,N,"9,807","587,940",60
95350,1,2014,Gas- Commercial,N,897,"342,595",382
95350,1,2014,Gas- Residential,N,"18,002","1,320,364",73
95351,1,2014,Gas- Commercial,Y,754,"363,806",483
95351,1,2014,Gas- Residential,N,"10,748","693,160",64
95354,1,2014,Gas- Commercial,Y,"1,278","599,498",469
95354,1,2014,Gas- Residential,N,"8,302","553,986",67
95355,1,2014,Gas- Commercial,Y,0,0,
95355,1,2014,Gas- Residential,N,"19,695","1,425,822",72
95356,1,2014,Gas- Commercial,Y,643,"224,019",348
95356,1,2014,Gas- Residential,N,"10,226","827,763",81
95357,1,2014,Gas- Commercial,Y,0,0,
95357,1,2014,Gas- Residential,N,"2,430","178,883",74
95358,1,2014,Gas- Commercial,Y,0,0,
95358,1,2014,Gas- Residential,Y,"6,695","452,846",68
95360,1,2014,Gas- Commercial,Y,0,0,
95360,1,2014,Gas- Residential,N,"3,264","207,837",64
95361,1,2014,Gas- Commercial,N,482,"96,853",201
95361,1,2014,Gas- Residential,N,"8,202","539,735",66
95363,1,2014,Gas- Commercial,Y,483,"244,484",506
95363,1,2014,Gas- Residential,N,"6,336","418,560",66
95365,1,2014,Gas- Commercial,Y,0,0,
95365,1,2014,Gas- Residential,Y,"1,179","65,287",55
95366,1,2014,Gas- Commercial,Y,304,"126,909",417
95366,1,2014,Gas- Residential,N,"5,113","363,773",71
95367,1,2014,Gas- Commercial,N,220,"67,893",309
95367,1,2014,Gas- Residential,N,"7,277","478,890",66
95368,1,2014,Gas- Commercial,Y,0,0,
95368,1,2014,Gas- Residential,N,"4,025","254,909",63
95376,1,2014,Gas- Commercial,Y,964,"326,831",339
95376,1,2014,Gas- Residential,N,"15,487","993,989",64
95377,1,2014,Gas- Commercial,Y,0,0,
95377,1,2014,Gas- Residential,N,"8,321","583,141",70
95380,1,2014,Gas- Commercial,Y,"1,667","653,152",392
95380,1,2014,Gas- Residential,N,"11,707","722,663",62
95382,1,2014,Gas- Commercial,Y,0,0,
95382,1,2014,Gas- Residential,N,"11,445","826,517",72
95385,1,2014,Gas- Commercial,Y,0,0,
95385,1,2014,Gas- Residential,Y,0,0,
95386,1,2014,Gas- Commercial,Y,80,"16,616",208
95386,1,2014,Gas- Residential,N,"2,418","144,585",60
95387,1,2014,Gas- Residential,N,247,"7,889",32
95388,1,2014,Gas- Commercial,Y,0,0,
95388,1,2014,Gas- Residential,N,"2,898","161,069",56
95391,1,2014,Gas- Commercial,Y,0,0,
95391,1,2014,Gas- Residential,N,"3,785","285,560",75
95401,1,2014,Gas- Commercial,Y,0,0,
95401,1,2014,Gas- Residential,N,"11,048","688,352",62
95403,1,2014,Gas- Commercial,Y,"1,422","518,938",365
95403,1,2014,Gas- Residential,N,"13,615","882,640",65
95404,1,2014,Gas- Commercial,Y,681,"174,752",257
95404,1,2014,Gas- Residential,N,"12,790","904,802",71
95405,1,2014,Gas- Commercial,N,363,"79,137",218
95405,1,2014,Gas- Residential,N,"8,359","620,652",74
95407,1,2014,Gas- Commercial,N,603,"139,385",231
95407,1,2014,Gas- Residential,N,"9,977","586,272",59
95409,1,2014,Gas- Commercial,Y,0,0,
95409,1,2014,Gas- Residential,N,"10,659","809,122",76
95425,1,2014,Gas- Commercial,Y,0,0,
95425,1,2014,Gas- Residential,N,"3,155","186,117",59
95436,1,2014,Gas- Commercial,Y,0,0,
95436,1,2014,Gas- Residential,N,990,"68,467",69
95439,1,2014,Gas- Commercial,Y,0,0,
95439,1,2014,Gas- Residential,N,183,"12,106",66
95441,1,2014,Gas- Commercial,Y,0,0,
95441,1,2014,Gas- Residential,N,269,"20,026",74
95442,1,2014,Gas- Commercial,Y,63,"17,389",276
95442,1,2014,Gas- Residential,N,902,"66,227",73
95444,1,2014,Gas- Commercial,Y,0,0,
95444,1,2014,Gas- Residential,N,232,"15,898",69
95448,1,2014,Gas- Commercial,Y,608,"164,775",271
95448,1,2014,Gas- Residential,N,"5,019","355,832",71
95449,1,2014,Gas- Commercial,Y,0,0,
95449,1,2014,Gas- Residential,N,207,"13,326",64
95452,1,2014,Gas- Commercial,Y,0,0,
95452,1,2014,Gas- Residential,N,352,"28,310",80
95470,1,2014,Gas- Commercial,Y,0,0,
95470,1,2014,Gas- Residential,N,813,"66,754",82
95472,1,2014,Gas- Commercial,Y,209,"50,829",243
95472,1,2014,Gas- Residential,N,"2,814","224,976",80
95476,1,2014,Gas- Commercial,N,644,"139,026",216
95476,1,2014,Gas- Residential,N,"11,831","879,509",74
95482,1,2014,Gas- Commercial,Y,857,"187,240",218
95482,1,2014,Gas- Residential,N,"8,301","575,355",69
95490,1,2014,Gas- Commercial,N,240,"56,118",234
95490,1,2014,Gas- Residential,N,"2,221","162,436",73
95492,1,2014,Gas- Commercial,Y,288,"69,318",241
95492,1,2014,Gas- Residential,N,"8,191","614,433",75
95501,1,2014,Gas- Commercial,N,871,"262,349",301
95501,1,2014,Gas- Residential,N,"9,129","589,912",65
95503,1,2014,Gas- Commercial,N,252,"78,023",310
95503,1,2014,Gas- Residential,N,"8,394","611,378",73
95519,1,2014,Gas- Commercial,Y,232,"51,288",221
95519,1,2014,Gas- Residential,N,"5,686","351,988",62
95521,1,2014,Gas- Commercial,Y,556,"137,972",248
95521,1,2014,Gas- Residential,Y,"6,586","381,464",58
95524,1,2014,Gas- Commercial,Y,0,0,
95524,1,2014,Gas- Residential,N,486,"45,072",93
95525,1,2014,Gas- Commercial,Y,0,0,
95525,1,2014,Gas- Residential,N,565,"35,461",63
95526,1,2014,Gas- Commercial,Y,0,0,
95526,1,2014,Gas- Residential,Y,0,0,
95528,1,2014,Gas- Commercial,Y,0,0,
95528,1,2014,Gas- Residential,Y,265,"17,722",67
95537,1,2014,Gas- Residential,N,145,"7,511",52
95540,1,2014,Gas- Commercial,Y,415,"87,811",212
95540,1,2014,Gas- Residential,N,"4,595","298,546",65
95547,1,2014,Gas- Commercial,Y,0,0,
95547,1,2014,Gas- Residential,N,271,"16,129",60
95549,1,2014,Gas- Residential,Y,0,0,
95551,1,2014,Gas- Commercial,Y,0,0,
95551,1,2014,Gas- Residential,N,325,"21,899",67
95552,1,2014,Gas- Commercial,Y,0,0,
95552,1,2014,Gas- Residential,Y,0,0,
95562,1,2014,Gas- Commercial,Y,0,0,
95562,1,2014,Gas- Residential,N,"1,136","70,321",62
95564,1,2014,Gas- Commercial,Y,0,0,
95564,1,2014,Gas- Residential,Y,0,0,
95565,1,2014,Gas- Commercial,Y,0,0,
95565,1,2014,Gas- Residential,N,256,"15,705",61
95602,1,2014,Gas- Commercial,Y,0,0,
95602,1,2014,Gas- Residential,N,"1,581","111,467",71
95603,1,2014,Gas- Commercial,Y,"1,162","327,085",281
95603,1,2014,Gas- Residential,N,"8,449","537,614",64
95605,1,2014,Gas- Commercial,Y,0,0,
95605,1,2014,Gas- Residential,N,"4,498","278,118",62
95606,1,2014,Gas- Commercial,Y,0,0,
95606,1,2014,Gas- Residential,Y,0,0,
95607,1,2014,Gas- Residential,Y,0,0,
95608,1,2014,Gas- Commercial,N,520,"197,065",379
95608,1,2014,Gas- Residential,N,"20,162","1,733,478",86
95610,1,2014,Gas- Commercial,Y,601,"239,646",399
95610,1,2014,Gas- Residential,N,"13,543","934,945",69
95612,1,2014,Gas- Commercial,Y,0,0,
95612,1,2014,Gas- Residential,N,149,"12,752",86
95616,1,2014,Gas- Commercial,Y,"1,745","697,679",400
95616,1,2014,Gas- Residential,N,"15,189","912,627",60
95618,1,2014,Gas- Commercial,Y,0,0,
95618,1,2014,Gas- Residential,N,"8,948","540,256",60
95620,1,2014,Gas- Commercial,Y,0,0,
95620,1,2014,Gas- Residential,N,"5,780","337,869",58
95621,1,2014,Gas- Commercial,N,176,"73,902",420
95621,1,2014,Gas- Residential,N,"12,397","824,150",66
95624,1,2014,Gas- Commercial,Y,809,"420,515",520
95624,1,2014,Gas- Residential,N,"16,285","1,248,583",77
95626,1,2014,Gas- Commercial,Y,0,0,
95626,1,2014,Gas- Residential,N,832,"56,862",68
95627,1,2014,Gas- Commercial,Y,0,0,
95627,1,2014,Gas- Residential,Y,831,"44,727",54
95628,1,2014,Gas- Commercial,N,338,"107,787",319
95628,1,2014,Gas- Residential,N,"14,348","1,248,370",87
95630,1,2014,Gas- Commercial,N,948,"427,114",451
95630,1,2014,Gas- Residential,N,"24,748","1,693,521",68
95632,1,2014,Gas- Commercial,Y,258,"120,317",466
95632,1,2014,Gas- Residential,N,"6,858","478,571",70
95634,1,2014,Gas- Residential,Y,0,0,
95635,1,2014,Gas- Commercial,Y,0,0,
95635,1,2014,Gas- Residential,Y,0,0,
95637,1,2014,Gas- Commercial,Y,0,0,
95640,1,2014,Gas- Commercial,Y,0,0,
95640,1,2014,Gas- Residential,N,"1,631","119,614",73
95641,1,2014,Gas- Commercial,Y,0,0,
95641,1,2014,Gas- Residential,Y,366,"20,390",56
95642,1,2014,Gas- Commercial,Y,656,"190,204",290
95642,1,2014,Gas- Residential,N,"1,960","136,994",70
95648,1,2014,Gas- Commercial,Y,471,"174,091",370
95648,1,2014,Gas- Residential,N,"17,568","1,158,579",66
95650,1,2014,Gas- Commercial,Y,0,0,
95650,1,2014,Gas- Residential,N,"2,275","197,226",87
95652,1,2014,Gas- Commercial,N,75,"128,278","1,710"
95652,1,2014,Gas- Residential,N,232,"12,980",56
95658,1,2014,Gas- Commercial,Y,0,0,
95658,1,2014,Gas- Residential,N,230,"15,957",69
95660,1,2014,Gas- Commercial,Y,410,"155,800",380
95660,1,2014,Gas- Residential,N,"8,755","577,407",66
95661,1,2014,Gas- Commercial,Y,799,"382,097",478
95661,1,2014,Gas- Residential,N,"10,444","785,805",75
95662,1,2014,Gas- Commercial,Y,0,0,
95662,1,2014,Gas- Residential,N,"9,622","762,929",79
95663,1,2014,Gas- Commercial,Y,0,0,
95663,1,2014,Gas- Residential,N,251,"16,971",68
95667,1,2014,Gas- Commercial,Y,0,0,
95670,1,2014,Gas- Commercial,N,474,"326,898",690
95670,1,2014,Gas- Residential,N,"18,036","1,269,538",70
95673,1,2014,Gas- Commercial,Y,0,0,
95673,1,2014,Gas- Residential,N,"4,186","299,337",72
95677,1,2014,Gas- Commercial,Y,710,"166,768",235
95677,1,2014,Gas- Residential,N,"8,719","639,876",73
95678,1,2014,Gas- Commercial,N,913,"391,435",429
95678,1,2014,Gas- Residential,N,"15,447","956,626",62
95681,1,2014,Gas- Commercial,Y,0,0,
95681,1,2014,Gas- Residential,N,192,"11,154",58
95685,1,2014,Gas- Commercial,Y,0,0,
95685,1,2014,Gas- Residential,N,"1,062","67,201",63
95686,1,2014,Gas- Residential,N,294,"17,350",59
95687,1,2014,Gas- Commercial,Y,680,"289,030",425
95687,1,2014,Gas- Residential,N,"20,919","1,191,712",57
95688,1,2014,Gas- Commercial,Y,605,"187,371",310
95688,1,2014,Gas- Residential,N,"10,469","657,799",63
95690,1,2014,Gas- Residential,Y,0,0,
95691,1,2014,Gas- Commercial,N,687,"253,985",370
95691,1,2014,Gas- Residential,N,"11,315","789,413",70
95692,1,2014,Gas- Commercial,Y,0,0,
95692,1,2014,Gas- Residential,N,"1,311","88,655",68
95694,1,2014,Gas- Commercial,Y,0,0,
95694,1,2014,Gas- Residential,N,"2,273","124,347",55
95695,1,2014,Gas- Commercial,Y,0,0,
95695,1,2014,Gas- Residential,N,"11,701","784,460",67
95697,1,2014,Gas- Residential,N,142,"9,097",64
95698,1,2014,Gas- Commercial,Y,0,0,
95698,1,2014,Gas- Residential,Y,0,0,
95722,1,2014,Gas- Commercial,Y,0,0,
95722,1,2014,Gas- Residential,Y,170,"23,081",136
95742,1,2014,Gas- Commercial,N,216,"112,922",523
95742,1,2014,Gas- Residential,N,"3,527","230,278",65
95746,1,2014,Gas- Commercial,Y,0,0,
95746,1,2014,Gas- Residential,N,"6,929","820,973",118
95747,1,2014,Gas- Commercial,N,216,"146,557",679
95747,1,2014,Gas- Residential,N,"20,624","1,516,186",74
95757,1,2014,Gas- Commercial,Y,0,0,
95757,1,2014,Gas- Residential,N,"12,210","873,120",72
95758,1,2014,Gas- Commercial,Y,581,"347,523",598
95758,1,2014,Gas- Residential,N,"20,718","1,447,547",70
95762,1,2014,Gas- Commercial,Y,455,"144,952",319
95762,1,2014,Gas- Residential,N,"11,865","974,955",82
95765,1,2014,Gas- Commercial,N,389,"140,913",362
95765,1,2014,Gas- Residential,N,"12,179","754,889",62
95776,1,2014,Gas- Commercial,Y,0,0,
95776,1,2014,Gas- Residential,N,"6,707","378,126",56
95811,1,2014,Gas- Commercial,N,194,"64,940",335
95811,1,2014,Gas- Residential,N,"2,592","111,355",43
95814,1,2014,Gas- Commercial,Y,"1,416","1,099,771",777
95814,1,2014,Gas- Residential,N,"2,100","152,787",73
95815,1,2014,Gas- Commercial,N,478,"308,521",645
95815,1,2014,Gas- Residential,N,"7,195","451,875",63
95816,1,2014,Gas- Commercial,Y,727,"373,654",514
95816,1,2014,Gas- Residential,N,"7,919","471,088",59
95817,1,2014,Gas- Commercial,N,144,"77,770",540
95817,1,2014,Gas- Residential,N,"5,279","329,311",62
95818,1,2014,Gas- Commercial,Y,0,0,
95818,1,2014,Gas- Residential,N,"9,150","668,753",73
95819,1,2014,Gas- Commercial,Y,0,0,
95819,1,2014,Gas- Residential,N,"7,404","638,891",86
95820,1,2014,Gas- Commercial,Y,587,"253,639",432
95820,1,2014,Gas- Residential,N,"11,792","835,497",71
95821,1,2014,Gas- Commercial,N,404,"150,707",373
95821,1,2014,Gas- Residential,N,"12,105","931,347",77
95822,1,2014,Gas- Commercial,N,369,"187,267",507
95822,1,2014,Gas- Residential,N,"14,285","1,210,389",85
95823,1,2014,Gas- Commercial,N,569,"292,383",514
95823,1,2014,Gas- Residential,N,"17,516","1,214,844",69
95824,1,2014,Gas- Commercial,Y,0,0,
95824,1,2014,Gas- Residential,N,"7,436","472,222",64
95825,1,2014,Gas- Commercial,Y,862,"381,470",443
