ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94121,10,2021,Gas- Commercial,N,329,"79,866",243
94121,11,2021,Gas- Commercial,N,330,"79,806",242
94121,12,2021,Gas- Commercial,Y,0,0,
94122,10,2021,Gas- Commercial,Y,843,"176,859",210
94122,11,2021,Gas- Commercial,Y,844,"180,515",214
94122,12,2021,Gas- Commercial,Y,"1,174","341,891",291
94123,10,2021,Gas- Commercial,N,489,"96,844",198
94123,11,2021,Gas- Commercial,N,489,"104,056",213
94123,12,2021,Gas- Commercial,N,486,"144,827",298
94124,10,2021,Gas- Commercial,Y,858,"210,867",246
94124,11,2021,Gas- Commercial,Y,859,"214,168",249
94124,12,2021,Gas- Commercial,N,684,"241,828",354
94127,10,2021,Gas- Commercial,N,238,"40,162",169
94127,11,2021,Gas- Commercial,Y,0,0,
94127,12,2021,Gas- Commercial,Y,0,0,
94128,10,2021,Gas- Commercial,Y,0,0,
94128,11,2021,Gas- Commercial,Y,0,0,
94128,12,2021,Gas- Commercial,Y,0,0,
94129,10,2021,Gas- Commercial,Y,0,0,
94129,11,2021,Gas- Commercial,Y,0,0,
94129,12,2021,Gas- Commercial,Y,0,0,
94131,10,2021,Gas- Commercial,Y,0,0,
94131,11,2021,Gas- Commercial,Y,0,0,
94131,12,2021,Gas- Commercial,Y,0,0,
94132,10,2021,Gas- Commercial,N,159,"70,791",445
94132,11,2021,Gas- Commercial,N,159,"76,509",481
94132,12,2021,Gas- Commercial,Y,0,0,
94133,10,2021,Gas- Commercial,N,607,"201,695",332
94133,11,2021,Gas- Commercial,N,604,"200,014",331
94133,12,2021,Gas- Commercial,N,606,"261,950",432
94134,10,2021,Gas- Commercial,Y,0,0,
94134,11,2021,Gas- Commercial,Y,0,0,
94134,12,2021,Gas- Commercial,Y,0,0,
94158,10,2021,Gas- Commercial,Y,0,0,
94158,11,2021,Gas- Commercial,Y,0,0,
94158,12,2021,Gas- Commercial,Y,0,0,
94303,10,2021,Gas- Commercial,Y,0,0,
94303,11,2021,Gas- Commercial,Y,0,0,
94303,12,2021,Gas- Commercial,Y,0,0,
94304,10,2021,Gas- Commercial,Y,0,0,
94304,11,2021,Gas- Commercial,Y,0,0,
94304,12,2021,Gas- Commercial,Y,0,0,
94305,10,2021,Gas- Commercial,Y,0,0,
94305,11,2021,Gas- Commercial,Y,0,0,
94305,12,2021,Gas- Commercial,Y,0,0,
94306,10,2021,Gas- Commercial,Y,0,0,
94306,11,2021,Gas- Commercial,Y,0,0,
94306,12,2021,Gas- Commercial,Y,0,0,
94401,10,2021,Gas- Commercial,Y,0,0,
94401,11,2021,Gas- Commercial,Y,"1,889","972,914",515
94401,12,2021,Gas- Commercial,Y,"1,891","1,432,351",757
94402,10,2021,Gas- Commercial,Y,0,0,
94402,11,2021,Gas- Commercial,Y,498,"216,759",435
94402,12,2021,Gas- Commercial,Y,498,"322,386",647
94403,10,2021,Gas- Commercial,Y,"2,165","1,008,111",466
94403,11,2021,Gas- Commercial,Y,0,0,
94403,12,2021,Gas- Commercial,Y,0,0,
94404,10,2021,Gas- Commercial,Y,0,0,
94404,11,2021,Gas- Commercial,Y,0,0,
94404,12,2021,Gas- Commercial,Y,0,0,
94501,10,2021,Gas- Commercial,Y,"1,198","365,966",305
94501,11,2021,Gas- Commercial,N,764,"310,265",406
94501,12,2021,Gas- Commercial,N,763,"455,069",596
94502,10,2021,Gas- Commercial,Y,0,0,
94502,11,2021,Gas- Commercial,Y,0,0,
94502,12,2021,Gas- Commercial,N,97,"152,203","1,569"
94503,10,2021,Gas- Commercial,Y,0,0,
94503,11,2021,Gas- Commercial,Y,0,0,
94503,12,2021,Gas- Commercial,Y,0,0,
94505,10,2021,Gas- Commercial,Y,0,0,
94505,11,2021,Gas- Commercial,Y,0,0,
94505,12,2021,Gas- Commercial,Y,0,0,
94506,10,2021,Gas- Commercial,Y,127,"83,160",655
94506,11,2021,Gas- Commercial,Y,127,"80,640",635
94506,12,2021,Gas- Commercial,Y,0,0,
94507,10,2021,Gas- Commercial,Y,0,0,
94507,11,2021,Gas- Commercial,Y,0,0,
94507,12,2021,Gas- Commercial,Y,0,0,
94508,10,2021,Gas- Commercial,Y,0,0,
94508,11,2021,Gas- Commercial,Y,0,0,
94508,12,2021,Gas- Commercial,Y,0,0,
94509,10,2021,Gas- Commercial,Y,0,0,
94509,11,2021,Gas- Commercial,Y,0,0,
94509,12,2021,Gas- Commercial,Y,0,0,
94510,10,2021,Gas- Commercial,Y,860,"172,140",200
94510,11,2021,Gas- Commercial,N,539,"115,200",214
